4.1 -0.000543301 -0.000122171 -1.44685e-06 3.20335e-06 0.000708332 0.000244256 5.78672e-06 -6.40444e-06
4.12 -0.000817612 -0.00012224 -8.62419e-06 3.14542e-06 0.00180001 0.000241383 3.43508e-05 -6.21054e-06
4.14 -0.00108942 -0.000121584 -1.56769e-05 3.07027e-06 0.00285848 0.000232829 6.18169e-05 -5.87582e-06
4.16 -0.00135709 -0.000120208 -2.25652e-05 2.97866e-06 0.00385849 0.000218797 8.75558e-05 -5.41062e-06
4.18 -0.00161901 -0.000118119 -2.92508e-05 2.87141e-06 0.00477596 0.000199615 0.000110985 -4.82814e-06
4.2 -0.00187358 -0.00011533 -3.5697e-05 2.74941e-06 0.00558856 0.000175737 0.000131581 -4.14401e-06
4.22 -0.00211924 -0.000111858 -4.18686e-05 2.61365e-06 0.00627625 0.000147725 0.000148893 -3.37596e-06
4.24 -0.00235445 -0.000107724 -4.77325e-05 2.46515e-06 0.0068218 0.000116236 0.000162549 -2.54329e-06
4.26 -0.00257775 -0.000102951 -5.32579e-05 2.30498e-06 0.00721117 8.2013e-05 0.000172269 -1.66647e-06
4.28 -0.00278771 -9.75688e-05 -5.84159e-05 2.13427e-06 0.00743391 4.58608e-05 0.000177865 -7.6662e-07
4.3 -0.00298299 -9.16089e-05 -6.31803e-05 1.9542e-06 0.00748345 8.63008e-06 0.000179248 1.35004e-07
4.32 -0.00316231 -8.51067e-05 -6.75272e-05 1.76596e-06 0.00735722 -2.8803e-05 0.000176428 1.01747e-06
4.34 -0.00332449 -7.81007e-05 -7.14355e-05 1.57076e-06 0.00705682 -6.55578e-05 0.000169511 1.86066e-06
4.36 -0.00346843 -7.06326e-05 -7.48869e-05 1.36987e-06 0.00658795 -0.00010077 0.000158701 2.64572e-06
4.38 -0.00359314 -6.27466e-05 -7.78658e-05 1.16451e-06 0.00596037 -0.00013361 0.000144288 3.35548e-06
4.4 -0.00369773 -5.44895e-05 -8.03594e-05 9.55961e-07 0.00518763 -0.000163306 0.000126644 3.97478e-06
4.42 -0.00378143 -4.59103e-05 -8.23581e-05 7.45461e-07 0.00428686 -0.000189159 0.000106211 4.49086e-06
4.44 -0.00384358 -3.70596e-05 -8.38549e-05 5.34253e-07 0.0032783 -0.000210562 8.34952e-05 4.89351e-06
4.46 -0.00388366 -2.79901e-05 -8.48462e-05 3.23562e-07 0.00218493 -0.000227011 5.90475e-05 5.17536e-06
4.48 -0.00390124 -1.87554e-05 -8.53309e-05 1.14588e-07 0.00103189 -0.000238118 3.34556e-05 5.33194e-06
4.5 -0.00389608 -9.4102e-06 -8.53112e-05 -9.15008e-08 -0.000154073 -0.000243624 7.32792e-06 5.36176e-06
